SMILES Labelled,ConBase_pKa,pB,qB,Reference
O=[N+]([O-])c1cc([N+](=O)[O-])c([O-:10])c([N+](=O)[O-])c1,0.3,1,3,Reich Table
[O-:10]c(c(N)ccc1)c1N,10.5,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(C)c(C)ccc1,10.51,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cc1)c(CN2CCOCC2)cc1F,10.52,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cccc1CN)c1OC,10.54,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cc1)ccc1/N=C/N(C)C,10.54,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(C)cc(C)c(C)c1,10.55,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(ccc1c2cn[nH]1)c2S([O-])(=O)=O,10.55,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(C)cc(C)cc1,10.56,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(C)cc(C(C)C)cc1,10.56,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1cccc2c(C)cc(C)nc12,10.6,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(C)cccc1C,10.6,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(CC)ccc(C(C)C)c1,10.61,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cc(CCNC)cc1)c1O,10.61,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cccc1)c1-c1ncccc1,10.63,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cc(CCN)cc1)c1O,10.63,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(C)c(C)cc(C)c1,10.64,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cc1)ccc1Nc(cc1)ccc1[O-],10.64,1,6,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(/C=C\C([O-])=O)cccc1,10.66,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cc1)cc(Br)c1[O-],10.68,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(CC(C)(C)C)cccc1,10.69,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1ccc(CC(C)(C)C)cc1,10.71,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(C(C)(C)/C=C/C([O-])=O)cccc1,10.71,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(C(C)C)cc(C)cc1,10.73,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cc1C(C)C)c(C)cc1Nc(cc1)ccc1[O-],10.74,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(C)cc(C)c(C(C)C)c1,10.76,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(CC)cc(C(C)C)cc1,10.77,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cc1)cc(Cl)c1[O-],10.78,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(C(C)C)cc(C)c(C)c1,10.79,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1cc(CC[C@@H]([C@@H]2C[C@H]3O)[C@@H]4CC[C@]2(C)[C@H]3O)c4cc1,10.8,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(CN(CC)CC)cccc1,10.82,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(C(C)C)cc(CC)cc1,10.82,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cc1C)c(C(C)C)cc1Nc(cc1)ccc1[O-],10.82,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(CN2CCCC2)cccc1,10.83,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c1ncccc1c(N)c1)c1N,10.83,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1ccc(CCN)cc1,10.84,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1cc(B([O-])O)ccc1,10.84,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(CN(CC)CC)cc(C)cc1,10.84,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(C2NCCNCCCNCCNCC2)cccc1,10.84,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cc1)c(CN(CC)CC)cc1F,10.84,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(CC)c(C)c(C(C)C)cc1,10.85,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(C(C)C)cccc1C,10.85,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c([C@@H](C([O-])=O)NCC[NH2+][C@@H](C([O-])=O)c(cccc2)c2[O-])cccc1,10.85,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cc1)c(CN(CC)CC)cc1OC,10.86,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(C)cc(Cc(cc(cc2)[N+]([O-])=O)c2[O-])cc1C,10.87,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c([C@H](C([O-])=O)NCC[NH2+][C@@H](C([O-])=O)c(cccc2)c2[O-])cccc1,10.87,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c2Nc(cccc3)c3Nc2ccc1,10.88,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(C)cc(C)cc1C,10.9,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(C)cc(C(C)C)cc1C,10.9,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c(C)c1)c(C)cc1Nc(cc1)ccc1[O-],10.9,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(C(C)C)cc(CC)c(C)c1,10.91,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(C([O-])=O)c2ccccc2cc1,10.92,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cc(cc1)[N+]([O-])=O)c1[O-],10.93,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c(C(Nc1sc2ccccc2n1)c3ccccn3)cc4)c5c4cccn5,10.94,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(CN(C)C)cccc1,10.96,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(CN(CCN(CC(N)=O)Cc(cccc2)c2[O-])CC(N)=O)cccc1,11,1,6,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cccc1-c2ccc3)c1-c2c3[O-],11,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cccc1)c1/N=C/N(C)C,11.02,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c(CN)ccc1)c1OC,11.06,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(C)cc(Cc2cc(C)cc([N+]([O-])=O)c2[O-])cc1C,11.07,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(/C=N/c(cc2)ccc2-c(cc2)ccc2N)cccc1,11.07,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(CN(C)C)cccc1C,11.1,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(C(C)(C)C)cc(/C=C/C([O-])=O)cc1C(C)(C)C,11.1,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(C(C)C)cc(C)cc1C,11.18,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cccc1O)c1[O-],11.2,2,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1ccc(CCCCC(C)(C)C)cc1,11.22,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(CN(C)C)cc(C)cc1,11.22,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c1ncccc11)ccc1N,11.24,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(ccc([O-])c1)c1N,11.25,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cc1)cc([O-])c1N,11.3,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c(C)c1C)c(C)c(C)c1O,11.3,2,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1cc([O-])ccc1,11.32,1,6,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(/C=C/C)ccc2cccnc12,11.34,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(CN(C(C)C)C(C)C)cccc1,11.4,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(Cc(cc(cc2)[N+]([O-])=O)c2[O-])cc(C)cc1,11.46,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(C)ccc(-c2ccc3C)c1-c2c3[O-],11.47,1,6,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1cccc([N+]([O-])=O)c1[O-],11.48,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(CN(C)C)cc(CC(C)(C)C)cc1,11.48,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(CN(C)C)cc(C(C)(C)C)cc1,11.48,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cc1)c(CN(C)C)cc1OCc1ccccc1,11.48,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cc1)c(CN(C)C)cc1OC,11.48,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(C(C)(C)C)cc(/C=C(\C)/C([O-])=O)cc1C(C)(C)C,11.5,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cccc1)c1[O-],11.56,1,6,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cc(C)c(C)c1)c1C(C)=O,11.56,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cc1)ccc1[O-],11.57,1,6,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cccc1[O-])c1N,11.6,1,6,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(Cc2cc(C)cc([N+]([O-])=O)c2[O-])cc(C)cc1,11.69,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cc1)c(C)cc1[O-],11.78,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(C(C)(C)C)cc(/C=C/Cl)cc1C(C)(C)C,11.82,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(C(NCc2ccncc2)P([O-])=O)cccc1,11.95,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(C(NCc2cnccc2)P([O-])=O)cccc1,11.98,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(C(NCc2ncccc2)P([O-])=O)cccc1,12.01,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c(C)cc(/N=N/c(cc1)ccc1S([NH-])(=O)=O)c1)c1C([O-])=O,12.06,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1cc2ccccc2cc1C([O-])=O,12.19,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1cccc(C([NH3+])P([O-])([O-])=O)c1[O-],12.42,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1c(C(C)(C)C)cc(C)cc1C(C)(C)C,12.55,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c(C)c1C)c(C)c(C)c1[O-],12.79,1,6,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(ccc(C)c1)c1[O-],13.27,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cccc1)c1C([O-])=O,13.42,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cc(C)cc1)c1C([O-])=O,13.76,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(ccc(C)c1)c1C([O-])=O,13.96,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c1cc([O-])cc([O-])c1,14.1,1,9,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cc1)ccc1-c(cc1)ccc1[O-],14.1,1,6,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(c(C)ccc1)c1C([O-])=O,14.36,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[O-:10]c(cccc1)c1-c(cccc1)c1[O-],14.7,1,3,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
