SMILES Labelled,ConBase_pKa,pB,qB,Reference
[N:10](CC[C@H]1C)(CC2)[C@@H]1[C@H]2O,10.92,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC[C@@H]1C2)(C[C@@H]1C=C)C2C([O-])=O,10.6,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC[C@@H]1C2)(C[C@@H]1C=C)[C@H]2[C@H](c1ccnc2ccccc12)O,9.49,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC[C@@H]1C2)(C[C@@H]1C=C)[C@@H]2[C@@H](c1ccnc2ccccc12)O,9.59,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC[C@@H]1C2)(C[C@@H]1C=C)[C@@H]2[C@@H](c1c(cc(cc2)OC)c2ncc1)O,8.26,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC[C@@]12c3ccc4)(CCC5)[C@H]1[C@]5(CC)CC[C@@H]2Nc3c4OC,8.46,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC[C@@]12c3ccc4)(CCC5)[C@H]1[C@]5(CC)CC[C@@H]2N(C(C)=O)c3c4OC,7.57,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC[C@](C1)(C(C)(C)C)O)(C[C@H]2c3ccccc3)[C@@H]1c1c2cccc1,7.03,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC[C@](C1)(C(C)(C)C)O)(C[C@H]2c3c(CC4)cccc3)[C@@H]1c1c2c4ccc1,7.15,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CCO)CC(CC)O,9.1,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CCO)CC(C)O,8.9,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CCC#N)CCC#N,4.55,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CCC)C(CC)C(Nc1c(C)cccc1C)=O,6.62,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC1OC1)CC1OC1,6.91,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC1)CCC1(C(OCC)=O)c1ccccc1,9.03,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC1)[C@@H](C2)[C@@H](C)[C@@]1(C)c1c2ccc(O)c1,9.42,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC#N)CC#N,3.98,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCSCCCC,8.43,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCSCCC,8.83,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCSCC,9.03,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCSCC(C)C,8.83,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCSC1CCCCC1,8.11,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCSC,9.62,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCSC(C)C,9.32,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCS(c(ccc(OC)c1OC)c1OC)(=O)=O,7.41,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCOCCN(CC)CC,10.11,1,2,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCOCCN(C)CC,10.12,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCOCCN(C)C,10.2,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCOCC[NH+](CC)CC,8.61,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCOC(c1ccccc1)=O,8.9,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCOC(c1cc2ccccc2cc1)=O,7.52,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCOC(C=C)=O,8.55,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCOC(C(C)=C)=O,8.66,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCO,9.84,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCNc1nc(N)cc(C)n1,9.8,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCNc1nc(C)nc(Nc(cc2)ccc2Cl)n1,9.3,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCNc1nc(C)cc(Nc(cc2)ccc2Cl)n1,9.6,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCNc1ccnc2ccccc12,8.95,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCNc1cc(Nc(cc2)ccc2Cl)nc(C)n1,9.3,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCNc1cc(C)nc(Nc(cc2)ccc2Cl)n1,9.05,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCNc1cc(C)nc(N)n1,9.55,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCNc1c(C)c(C)nc(N)n1,9.7,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCNC(C(C)=C)=O,9.37,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCN,9.93,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCN=C(c1c(C)cccc1)c1c(C)cccc1,8.8,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCN(CC)CC,9.55,1,2,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCCNS(c(ccc(OC)c1OC)c1OC)(=O)=O,9.54,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCCNc1ccnc2ccccc12,10,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCCNc1c(cccc2)c2[nH+]c2ccccc12,8.53,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCCNC(/C=N/[O-])=O,10.33,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCCN(CC)CC,10.18,1,2,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCCCNc1cc[nH+]c2ccccc12,8.94,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCCCCCNc(c1c2)c(ccc(Cl)c3)c3nc1ccc2OC,10.35,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCCCCCCC(C)Nc(c1c2)c(ccc(Cl)c3)c3nc1ccc2OC,10.4,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCCCC#N,10.08,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCCC#N,9.29,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCCC(C)Nc1ccnc2ccccc12,10.22,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCCC(C)Nc1cc(OC)cc2cccnc12,10.35,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCCC(C)Nc1c(ccc(Cl)c2)c2nc(C)c1,10.18,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCCC(C)Nc1c(ccc(Br)c2)c2ncc1,10.15,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCCC(C)Nc1c(cc(cc2)OC)c2ncc1,10.2,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCCC(C)=O,10.1,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCC#N,7.62,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCC[NH+](CC)CC,8.2,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCC[C@@H](C)[C@@H](CC[C@H]1[C@H](CC2)[C@H](C3)[C@@](C)(CC4)[C@H]2C[C@@H]4O)[C@@]1(C)[C@H]3O,10.34,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCC(Nc1c(C)cccc1C)=O,8.96,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCC(c1ccccc1)OC(c1ccccc1)=O,7.53,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCC(C)=O,9.25,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCC(C)(C)NC(C=C)=O,10.09,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CCBr,7,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CC1OC1,8.55,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)Cc1ccccc1,9.44,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)Cc1cc(Cl)cc(Cl)c1[O-],11.57,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CC,10.78,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CC#N,4.18,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CC[S-],11.01,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CC[NH+](CC)CC,6.18,2,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CC(NCc1ccccc1)=O,8.07,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CC(Nc1ccccc1)=O,8,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CC(NC1CCCCC1)=O,8.21,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CC(Nc1ccc(C)cc1)=O,8.13,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CC(Nc1cc(C)cc(C)c1)=O,8.01,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CC(NC1c(cccc2)c2-c2c1cccc2)=O,7.98,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CC(Nc1c(C)cccc1C)=O,7.72,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CC(Nc1c(C)cccc1)=O,7.95,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CC(Nc1c(C)ccc(C)c1)=O,7.92,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CC(Nc1c(C)cc(C)cc1C)=O,7.9,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CC(Nc1c(C)cc(C)cc1)=O,7.95,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)Cc(nc1c(C)c2)c[n]1nc2-c1ccccc1,8.79,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CC(Nc(cc1)ccc1[N+]([O-])=O)=O,8.05,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CC(NC(CC1)c2c1cccc2)=O,8.19,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CC(N(C)c1c(C)cccc1)=O,8.74,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CC(CO)O,9.77,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CC(CN(CC)CC)O,9.8,1,2,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)Cc(cccc1C)c1O,8.19,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)Cc(cccc1C)c1[O-],10.91,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)Cc(cccc1)c1OC,10.2,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)Cc(cccc1)c1O,8.81,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)Cc(cc(cc1)OC)c1O,8.62,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)Cc(cc(cc1)Cl)c1[O-],11.19,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)Cc(cc(cc1)Br)c1[O-],10.67,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)Cc(cc(cc1)[N+]([O-])=O)c1[O-],10.99,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)Cc(cc(c1ccccc11)[N+]([O-])=O)c1[O-],11.04,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)Cc(cc(C)cc1)c1O,8.94,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CC(C)OC(C(C)=C)=O,8.65,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CC(C)Nc(c1c2)c(ccc(Cl)c3)c3nc1ccc2OC,9.65,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CC(C)(CC=C)OC(CCC)=O,8.5,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CC(C)(CC=C)OC(CC(C)C)=O,8.1,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CC(C)(CC=C)OC(c1ccccc1)=O,7.8,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CC(C)(CC=C)OC(C)=O,9.85,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CC(C)(CC=C)O,9.71,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)Cc(c(Cl)c(cc1Cl)Cl)c1[O-],11.76,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)Cc(c(C)ccc1)c1O,8.65,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)CC([O-])=O,10.5,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)C\C(/C(\C)=N/O)=N/[O-],11.9,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)C/C(\C)=N/[O-],10.98,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)C(C)O,10.2,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)C(C)C(Nc1c(C)cccc1C)=O,8.11,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)C(C)(C)C=O,8.3,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC)[C@@H](CCC1)[C@H]1N(C)C,9.91,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC(CC)O)CC(CC)O,9.2,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(CC(C)O)CC(CC)O,9.2,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(C1)CC1O[Si](C)(C)C,8.68,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(C(C)C)C(CC)(CC)C#C,8.2,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(C(C)C)C(C)C,11.44,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC)(C(C)(C)C)C(C)(C)C#C,9.6,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](Cc(cccc1)c1O)(C(C)C)C(C)C,7.55,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](Cc(cc1)ccc1OC)(C1)CC1O[Si](C)(C)C,8.17,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](Cc(cc1)ccc1F)(C1)CC1O[Si](C)(C)C,7.91,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](Cc(cc1)ccc1Cl)(C1)CC1O[Si](C)(C)C,7.72,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC(CC)O)(CC(CC)O)C(C)(C)C,9.6,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC(C)O)(CC(CC)O)C(C)(C)C,9.5,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC(C)O)(CC(C)O)Cc1ccccc1,7.5,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC(C)O)(CC(C)O)CC=C,8.2,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC(C)O)(CC(C)O)C(C)C,9.33,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC(C)O)(CC(C)O)C(C)(C)C,9.36,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC(C)C)(CC(C)O)CC(C)O,8.8,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC([O-])=O)(CC([O-])=O)Cc1nc(cccc2)c2[nH]1,6.87,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC([O-])=O)(CC([O-])=O)Cc(cccc1)c1[O-],11.79,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](CC([O-])=O)(CC([O-])=O)Cc(cc(cc1)[N+]([O-])=O)c1[O-],10.22,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
[N:10](C1)(CC1O[Si](C)(C)C)C1CCCCC1,9.02,1,1,"Sander, T.; Freyss, J.;  von Korff, M.; Rufener, C. J. Chem. Inf. Model. 2015, 55, 460–473."
